# RA DEC Total_flux e_Total_flux

183.823498085 -1.81210762112 0.318366708104 0.01
178.519015769 3.78422823783 0.572806140966 0.01
175.547962497 0.852329937479 0.424494438782 0.01
180.992011549 1.41418860479 0.283350109232 0.01
180.500829029 -2.26377188797 0.985882555999 0.01
184.572754206 0.450953184424 0.656997878735 0.01
181.266831793 0.543037706898 0.985390555604 0.01
178.994528731 2.13827178199 0.140248470985 0.01
179.110040182 4.46092179676 0.729347328002 0.01
178.23009895 4.21531717618 0.117646388064 0.01
182.054628362 -4.15275652014 0.747084577149 0.01
176.386557899 1.10565376496 0.839688153811 0.01
177.216773049 3.22653508316 0.463398691189 0.01
180.475598555 3.20129617881 0.251544134545 0.01
182.81542989 2.36861137947 0.593858081468 0.01
183.190344608 -1.14383565099 0.724758611145 0.01
179.113259088 2.17008467027 0.936426964205 0.01
176.712310318 2.67998180067 0.33976886953 0.01
176.611263656 0.0662247977251 0.541796205528 0.01
176.099388303 0.788752427067 0.887593952572 0.01
184.219447916 -1.77000082449 0.00847886291773 0.01
181.097549927 -0.0891112867402 0.324091220801 0.01
179.025672246 -1.58626563715 0.233350036802 0.01
180.694865179 -2.73422428478 0.509730661715 0.01
178.521081469 -3.17457268299 0.732081899467 0.01
180.988051521 -4.81499823204 0.737249816336 0.01
179.195360911 -1.9298651951 0.730562820572 0.01
181.043720588 3.51156985703 0.453276488149 0.01
177.185061019 0.904383629858 0.278721019879 0.01
178.274591581 1.02913675926 0.465134080006 0.01
176.01393406 -1.69138850683 0.0694056703543 0.01
182.73865865 -3.44602209114 0.00602525531235 0.01
184.698241859 0.705312995709 0.151689588356 0.01
183.060722098 -2.75781611792 0.219767511484 0.01
183.275239219 -2.95684001357 0.443237899361 0.01
179.818390007 -3.94492735627 0.0264738716945 0.01
181.698132796 0.758514726853 0.14479568948 0.01
179.42742628 0.781828668325 0.418230102659 0.01
182.171023847 -1.80149775565 0.595297449203 0.01
179.260983355 -2.97711177372 0.663618079086 0.01
179.098024299 -2.90705579194 0.27946896832 0.01
183.335149306 -1.31459710704 0.738947049971 0.01
180.191011563 -3.84325304942 0.299242905783 0.01
176.534134654 -0.236650979364 0.575586873042 0.01
184.274259333 2.30607401952 0.934250575211 0.01
179.331851292 -2.87377710149 0.666652433295 0.01
178.548269913 2.06512523167 0.871380962559 0.01
182.376016914 3.16857562507 0.618279387131 0.01
180.545195584 2.75805008583 0.838466108274 0.01
180.193642471 -2.13533932257 0.711173393106 0.01
177.275705982 -1.39213630778 0.566642886043 0.01
175.820432355 -0.334567083203 0.705265273555 0.01
182.910952277 1.53489109818 0.647858466845 0.01
182.177368871 3.65928601624 0.100406154286 0.01
179.421771786 2.64733735213 0.109832627202 0.01
176.772614235 2.26699832145 0.334610989116 0.01
181.936241144 1.03950131206 0.122169000582 0.01
181.731933636 -2.6036044208 0.305478373095 0.01
178.275986474 3.70921491085 0.191024012381 0.01
176.512008504 -2.08609818762 0.170613799251 0.01
181.677646689 0.172607544206 0.457860722079 0.01
179.332894902 3.49577966554 0.778376996232 0.01
183.13827405 0.808824886896 0.895441982174 0.01
177.762869491 4.01411640102 0.0579206367578 0.01
176.610392512 -1.74527785557 0.872871680629 0.01
181.377185166 -0.488159575528 0.333620788964 0.01
180.655366252 2.98924675457 0.422616068033 0.01
183.263383293 -1.18493192885 0.790162803194 0.01
178.945956404 -0.0570028648135 0.966467962313 0.01
184.087259667 -1.21543375232 0.43438410452 0.01
184.552561288 0.651494035604 0.255936039845 0.01
180.421683335 -2.75896846712 0.7042294703 0.01
177.43765939 1.31616544373 0.984689382709 0.01
180.35904395 4.21793711176 0.10091781722 0.01
183.364687085 1.26093163599 0.638797205726 0.01
182.192973724 -0.757738969925 0.29611076981 0.01
178.824706826 3.84303985493 0.9037674514 0.01
180.331237232 -0.765607985823 0.87923690661 0.01
184.932165433 0.232406237254 0.213082051407 0.01
178.010399291 -2.60893197215 0.18674956567 0.01
180.678706514 1.48516822984 0.507926745942 0.01
177.966019253 1.29053357839 0.439766821706 0.01
181.98231384 -3.91450253269 0.564686460694 0.01
183.417105139 0.950639604796 0.309641452392 0.01
180.831404983 -4.6495189695 0.460317689172 0.01
177.050287747 2.03254204588 0.0564505250279 0.01
177.779882172 1.49802865537 0.277663961151 0.01
183.977577084 -1.76712564765 0.666717195608 0.01
181.636660328 -4.08657931341 0.18972696022 0.01
182.960213812 -2.69071664759 0.0529921580372 0.01
183.864305995 2.99405993359 0.508826192595 0.01
183.483198281 -0.306772150065 0.625203159907 0.01
179.96330193 -1.99278846994 0.851333842074 0.01
181.465724376 -4.40010003686 0.270255078339 0.01
183.59759634 -2.31681433119 0.634622305134 0.01
177.672456737 2.77425328558 0.088135449797 0.01
178.681455523 -0.714820176208 0.373766584153 0.01
176.729047451 -0.306145735443 0.296339712479 0.01
180.033035098 4.74646378368 0.857150716258 0.01
177.704356387 -2.22858883296 0.257388796283 0.01
181.841145238 -0.272533919623 0.00969255384401 0.01
180.708454964 1.92266711269 0.290905334157 0.01
182.394929261 3.6489153377 0.51007641347 0.01
177.863640824 2.77141067887 0.0908871494772 0.01
180.106207185 3.83699221124 0.947347911036 0.01
182.78872185 -0.237019324422 0.510925738728 0.01
181.553942836 -2.03635016511 0.498245830011 0.01
179.115510518 -2.4534018911 0.756175974481 0.01
175.875672349 -1.85429198451 0.418744002636 0.01
179.940767831 -3.10349239556 0.951896037003 0.01
183.31873278 -2.77057814907 0.579718656907 0.01
181.56231466 1.9734436668 0.286151879315 0.01
178.167456953 3.80979038361 0.178603594617 0.01
182.511913157 1.10034672828 0.131586229814 0.01
180.563959989 -1.70231374915 0.696915474932 0.01
177.878441687 -2.5177088471 0.581892167521 0.01
179.102171473 -3.35698674381 0.813783677422 0.01
179.243994467 -1.35390385312 0.251229409924 0.01
182.206777051 -3.89109036817 0.267321818175 0.01
177.184795433 2.96472704655 0.558611512369 0.01
179.994462219 -2.06065771568 0.410203227972 0.01
181.645631202 2.56940046515 0.0912835776996 0.01
178.255625125 -2.48938228017 0.963126901269 0.01
183.624817324 0.800419941123 0.727290492872 0.01
176.671544074 0.426187795442 0.175245042192 0.01
175.383479796 0.84146254666 0.729181306432 0.01
178.681880754 -3.38171219109 0.476585165582 0.01
184.327121101 0.669584408499 0.951566566284 0.01
180.652319927 -3.36415502743 0.67980061042 0.01
182.023591847 -2.72909899257 0.953452581838 0.01
180.894902154 3.49222879077 0.129327358566 0.01
179.939399688 -3.40923719931 0.126615286072 0.01
175.338186544 -0.811786634445 0.14869275366 0.01
180.060958132 -0.178928711774 0.595264228681 0.01
181.195786354 -1.65683899272 0.402125075771 0.01
182.476957362 2.41389686585 0.659228732049 0.01
178.818636893 1.47283044442 0.994524189877 0.01
181.632537235 0.136837287619 0.825755918546 0.01
180.927149771 1.45404772148 0.859929516043 0.01
180.762658525 -0.664278881037 0.68331071949 0.01
176.92037267 -1.70088611295 0.951754005642 0.01
179.664075708 -1.05628944217 0.210330587491 0.01
177.637766812 -0.149000784142 0.726126515426 0.01
183.680848893 -3.02958429806 0.689329255049 0.01
182.013223397 1.72462111116 0.2451853514 0.01
177.906235941 -0.56104693826 0.96752056398 0.01
181.100890174 3.47247142031 0.687317600335 0.01
176.847969158 -1.12957390313 0.412171916295 0.01
177.348661446 -1.2012854034 0.753479746257 0.01
180.459200828 -4.58373382828 0.185825465769 0.01
184.467065508 -1.20708381279 0.269697385291 0.01
181.86857873 -1.00842761171 0.352036889905 0.01
181.173329261 1.41194541064 0.327956274177 0.01
178.304975314 4.20253512388 0.819561071995 0.01
179.343379317 -3.11393625392 0.569728933439 0.01
179.349008694 0.727494268767 0.300114589878 0.01
180.634676285 -4.78845803006 0.174697899771 0.01
183.855571694 2.08272140345 0.81610964251 0.01
180.410358152 2.73212809325 0.930543355951 0.01
180.145244011 1.13906079775 0.924918397251 0.01
181.785445532 -3.44500781027 0.656790640225 0.01
182.977563681 1.387582124 0.835346472512 0.01
176.841995706 1.36391265814 0.534758222666 0.01
175.27453069 0.389063764355 0.453399126101 0.01
176.472421922 -2.38253863811 0.371158915758 0.01
179.997412572 3.26788985386 0.057336533303 0.01
180.458517592 -1.72902944424 0.219131505535 0.01
179.284759019 -2.1087915652 0.296344701815 0.01
181.793713276 3.04104743571 0.411375961129 0.01
181.005506201 -0.648852547556 0.871982587588 0.01
178.404296988 3.38860024943 0.372254600947 0.01
180.305790902 -1.34061246437 0.615264357351 0.01
180.93250434 4.46612888309 0.920717506785 0.01
183.633086191 -2.11037486699 0.913480242576 0.01
175.412316255 -1.6221557914 0.163263731466 0.01
181.5035755 4.41710473177 0.690434959366 0.01
179.935923106 -3.34081190534 0.830209752532 0.01
180.894634942 3.47180929442 0.3404909321 0.01
184.461400573 -1.335670151 0.782596782158 0.01
176.559385824 2.35033267032 0.515739775848 0.01
178.043329373 3.42409129796 0.805437585554 0.01
176.707548098 -1.72350140011 0.965895840672 0.01
184.369137442 -2.37548491348 0.668754917228 0.01
176.988121014 -2.14647895246 0.613405284397 0.01
177.200561331 2.70938457424 0.510157917219 0.01
181.828033239 4.25431967499 0.0312981033365 0.01
182.632106655 -2.53353250051 0.290092842811 0.01
181.312533126 2.67801566919 0.667536133901 0.01
184.627906634 0.738818568919 0.869474173603 0.01
183.539795823 1.89382427269 0.938965335015 0.01
182.941220426 1.850032841 0.172822148138 0.01
175.2760737 -1.34783995235 0.154116887509 0.01
178.698134439 2.75348114759 0.868517298038 0.01
178.998667766 -3.20376502098 0.652978411587 0.01
175.455250529 -0.477099596546 0.770415072423 0.01
177.142670592 -1.20304835686 0.546878841455 0.01
181.385202287 -2.07506358388 0.625806214566 0.01
181.946423576 0.147374176327 0.727068949322 0.01
182.277927417 1.36129806984 0.54106838094 0.01
176.238047806 -0.662897697108 0.947847731296 0.01
182.268017854 1.39440124832 0.41766900627 0.01
178.650900413 0.5058672824 0.676423895909 0.01
180.401070709 4.8614674528 0.319540576766 0.01
179.300849084 0.480537768512 0.223958633135 0.01
177.868042639 0.281271788859 0.283863167811 0.01
181.379416009 -3.95486465653 0.578872925915 0.01
175.920585804 1.05391860283 0.0992025080398 0.01
177.293680799 -1.738854199 0.135094334987 0.01
179.003211782 0.515605180515 0.955581113871 0.01
183.028728828 3.01300103592 0.855701104893 0.01
182.942640298 2.8527864496 0.231311605658 0.01
178.158938399 -0.117987730014 0.147410452057 0.01
180.961329913 1.19097580353 0.0235637526229 0.01
175.862522089 -2.23706310284 0.885757131589 0.01
181.753468368 4.59093134882 0.282782356609 0.01
181.875542345 -2.37628810981 0.0748185141848 0.01
181.240842717 2.80393094946 0.0079545851067 0.01
180.575280955 -3.90332487626 0.405768430595 0.01
180.650730896 0.770022975606 0.0645028555491 0.01
180.433375887 1.15107248345 0.846603055983 0.01
179.31814788 -2.91821579702 0.791424734878 0.01
181.500105444 -2.58919370481 0.238612407127 0.01
176.877276121 2.77693823652 0.00827625841238 0.01
183.86553011 0.453445712556 0.481681085739 0.01
178.429058938 -3.44171635778 0.599874667768 0.01
179.062935491 -0.720886575272 0.163388745037 0.01
179.242283881 -0.703850345937 0.105439415515 0.01
182.318843255 3.40150487376 0.477295697926 0.01
181.458189535 -2.95134587764 0.962449449161 0.01
177.105332542 -2.05026827787 0.336097630258 0.01
180.735465119 -1.40616227864 0.254774778046 0.01
175.3722793 -1.86346495136 0.720024445391 0.01
180.741759756 -1.20502560114 0.0750510002242 0.01
176.705590443 2.01162661422 0.385313354719 0.01
181.778125088 2.81332701211 0.992818107788 0.01
177.870143392 -0.708722445461 0.170080448972 0.01
180.749678108 0.86193430491 0.300191316099 0.01
182.334444056 0.289943528814 0.222127178541 0.01
181.910134597 0.108830222021 0.666136943029 0.01
175.107664832 -0.0426804561477 0.825737564749 0.01
181.141715355 0.971964617366 0.92784237866 0.01
177.736356923 -4.29073760373 0.985146412483 0.01
181.468782375 -4.77400228225 0.7822188324 0.01
177.650336753 -3.28032031386 0.824278823835 0.01
176.137608927 3.12132032997 0.747300595446 0.01
181.914717703 -1.34396844831 0.377830018537 0.01
175.664090759 -1.40901460726 0.561009428066 0.01
182.705661164 -3.92625379636 0.689693962469 0.01
184.544102889 0.836260839978 0.646664617755 0.01
182.904187518 -3.4244566275 0.00710404845863 0.01
181.076591089 -2.76132695615 0.612969878836 0.01
182.314895162 -1.09530215324 0.391701603824 0.01
183.105108113 1.3422822181 0.123574330753 0.01
181.361551941 -2.71505072263 0.00695518447986 0.01
182.389945155 -2.643513265 0.0224459851821 0.01
177.656044485 1.3864034017 0.001882249318 0.01
178.05021976 3.7487913729 0.106217218232 0.01
176.519785975 2.62122810577 0.320260448584 0.01
177.479575051 -0.088578842125 0.0178889463491 0.01
179.427572939 2.38686975789 0.356806195126 0.01
184.219229777 1.74968178291 0.492021027764 0.01
177.823630478 -1.67968402417 0.329964332231 0.01
181.907719389 -3.68589580498 0.386439135756 0.01
180.623703512 -0.415869070733 0.542670206363 0.01
181.629540405 3.58093798738 0.578418968923 0.01
176.615405377 -3.6763103592 0.197331256782 0.01
178.703552627 1.77737347506 0.395595145285 0.01
177.271163485 3.01313200462 0.939151032476 0.01
175.420607917 -1.85568062675 0.807372275943 0.01
182.012857888 -1.52055689003 0.989587545055 0.01
176.857484727 3.55864371526 0.710003358156 0.01
180.986476935 2.81115165245 0.256391527866 0.01
177.66499899 -2.07957486309 0.214905006774 0.01
182.484689231 -1.60516941242 0.784027973783 0.01
183.290427962 3.72713234209 0.416155174625 0.01
178.600568402 -0.022601081006 0.671179611635 0.01
184.273656194 0.453775233198 0.0691490079995 0.01
177.139518179 3.06272257058 0.538053913773 0.01
178.671218566 -3.55784364041 0.604656538941 0.01
176.61667051 -0.94753551175 0.963121297157 0.01
176.5646891 -1.50177778104 0.951133199128 0.01
182.806933294 -2.39407160136 0.0196049535555 0.01
180.394441358 -3.82612472065 0.30910627098 0.01
181.270486205 2.75803811982 0.78600446713 0.01
176.641550622 -3.02534493132 0.0440064292338 0.01
175.483296001 -0.545360010676 0.447498848815 0.01
175.380037476 -1.53392391447 0.463490650495 0.01
179.625799388 4.03049460616 0.677977431869 0.01
180.702841023 3.76551488643 0.198569023516 0.01
183.132456798 -0.787959264404 0.762210767667 0.01
181.116718426 -3.74902712225 0.296731472956 0.01
175.02386624 -0.431063751864 0.125751619166 0.01
175.289392847 0.564951787957 0.684320962944 0.01
181.725748763 -0.442318973263 0.893351109515 0.01
176.707866499 1.2460697633 0.856248182877 0.01
183.559209044 -2.6636683354 0.639787190639 0.01
178.613949974 -1.79539011288 0.73799384929 0.01
182.729459778 0.38307078684 0.00589537916352 0.01
182.106509109 0.536285034765 0.818154110254 0.01
182.493419369 -0.501923902236 0.0432719731325 0.01
177.975573078 -4.19864525463 0.427161538522 0.01
180.523643376 1.22905717294 0.711834230284 0.01
176.201278244 1.47951172808 0.839187853575 0.01
180.182335907 4.90021529056 0.577210375209 0.01
177.177237843 -2.159608813 0.563971702111 0.01
177.962475339 -0.461108277461 0.0506679816568 0.01
176.514963426 3.47041120412 0.9229563917 0.01
179.892129587 -3.05704219569 0.711230176622 0.01
179.431610804 1.38397644762 0.367861276959 0.01
182.422086158 -3.08422093994 0.0162956966161 0.01
179.455489789 4.96770774094 0.313678399129 0.01
183.628441859 -1.34146438068 0.787942317007 0.01
183.856451473 3.08649856728 0.180825280277 0.01
179.451146724 3.69989928521 0.305419057784 0.01
176.724205809 2.60461537727 0.129643406359 0.01
183.890834036 2.8072371078 0.720461695026 0.01
178.414114962 -1.47900539144 0.727436820088 0.01
182.732432261 -1.6439013288 0.374112625248 0.01
180.083749132 -2.38794204041 0.581896038353 0.01
177.952834394 -1.19455811854 0.511246028706 0.01
177.917643579 0.437657956667 0.745249516188 0.01
177.056739376 -3.23439219476 0.165941593511 0.01
184.134835595 -1.46694959377 0.783399897905 0.01
183.686152284 -0.713623283743 0.783852567626 0.01
182.091559496 4.248096598 0.0379826926565 0.01
176.847738684 -1.14370504758 0.839951148044 0.01
178.878412826 2.21236396556 0.416040354686 0.01
183.10476023 0.404940740637 0.509566431825 0.01
183.7917569 -0.389888549123 0.394767529035 0.01
180.755791412 -3.54287923427 0.806593693982 0.01
179.419884483 1.27407409271 0.919885065488 0.01
176.511726363 1.59057332194 0.648000060071 0.01
182.872864749 -0.665594164785 0.307847031339 0.01
182.531361098 4.07256016887 0.970486841922 0.01
176.347315744 -0.815618294136 0.96303694618 0.01
178.741198526 4.69721917204 0.361462784115 0.01
183.783096099 1.20379227905 0.135413807972 0.01
177.902420233 1.82855540279 0.762383203594 0.01
179.159426457 3.88678533897 0.0271223601384 0.01
180.09511498 -2.50329619834 0.388417568153 0.01
178.606351531 -3.93316169249 0.468338852181 0.01
183.829784432 -0.978989658845 0.909229884935 0.01
179.893401323 -3.88638290357 0.268063791272 0.01
180.975667141 3.47697414044 0.889187336832 0.01
178.212398562 -0.833326917963 0.417460986435 0.01
180.794174459 -3.6448182999 0.0457665139541 0.01
181.219360067 0.891668922404 0.817713793458 0.01
175.514185132 -2.16818792898 0.68908186789 0.01
183.029739185 2.39889858169 0.950429346372 0.01
176.540671745 1.77869021542 0.827067496865 0.01
184.107824534 1.32291138465 0.273708699539 0.01
182.463279701 2.33220923282 0.795964589881 0.01
179.346552509 -3.62548801636 0.748401820748 0.01
176.860558532 1.88834771336 0.978031374233 0.01
177.065803133 1.74812774984 0.317396601727 0.01
181.634996988 0.497619928765 0.373311271129 0.01
175.769344003 0.569388379582 0.553989661841 0.01
179.285998907 -4.56915556329 0.428897767461 0.01
175.562270978 1.59147009021 0.39164994776 0.01
176.851965159 -0.165256742755 0.353810446849 0.01
176.004707191 2.40525551998 0.38912112098 0.01
179.024649347 -1.31052328439 0.0266239704897 0.01
181.475238013 -2.23286452481 0.318456712703 0.01
182.934431435 -2.83273205053 0.91607218924 0.01
182.874582402 2.34357341855 0.090904420691 0.01
180.613248659 3.50921929531 0.422306986287 0.01
182.275348919 -3.19938983246 0.262800978622 0.01
180.862170328 1.45462571043 0.416134759062 0.01
181.523303877 -0.199734396513 0.134714530102 0.01
180.409176903 3.17884168557 0.452386008009 0.01
180.667634742 -0.384770330097 0.191701473307 0.01
181.639443466 3.16029196442 0.662816391619 0.01
178.485992502 -0.261165386746 0.501168909372 0.01
183.797255179 -1.71495229056 0.827029686303 0.01
183.795179722 1.3834257122 0.230718855849 0.01
182.891123427 2.28237895727 0.755817575279 0.01
180.555828174 4.3308304397 0.275122514518 0.01
179.681250235 2.52079082147 0.550356653716 0.01
176.456483768 -0.773569024503 0.152619465521 0.01
176.781044237 1.42758915109 0.763640628649 0.01
181.358451397 3.5470749347 0.91802518701 0.01
179.800070373 0.32008873986 0.552614957047 0.01
183.221734723 2.19579015631 0.108735741492 0.01
180.346217176 -3.82237474884 0.357132741399 0.01
176.809617757 -3.11744450995 0.590871568519 0.01
178.582648653 0.372962917198 0.967424515552 0.01
176.666966368 -2.32465712822 0.253664010059 0.01
181.072676483 -3.94422520771 0.283043656943 0.01
181.393640165 -0.101361377144 0.350211747218 0.01
178.939367671 0.175040094133 0.256439472853 0.01
184.369357056 2.07393922487 0.461508724099 0.01
180.999406962 -0.671407330894 0.634837199008 0.01
182.373262227 3.87569636676 0.849630409172 0.01
180.971856453 -4.14051891498 0.0526261291994 0.01
176.837447123 1.68450856932 0.812746061589 0.01
177.624961325 -4.28873213737 0.972259518329 0.01
183.339600484 -1.7311582907 0.699872209079 0.01
176.573378577 -0.396005264285 0.619876025596 0.01
180.479041145 2.51266482513 0.340982541888 0.01
179.325883799 2.97170003854 0.746318951299 0.01
178.189878546 -0.879183682724 0.917669674573 0.01
182.953465048 1.76821957447 0.167187505071 0.01
175.856941909 -0.261222421863 0.854518412422 0.01
184.339617186 2.4361802848 0.1240579606 0.01
179.87224881 -3.56331348744 0.699522157075 0.01
180.433504354 3.96366676488 0.405115626288 0.01
178.161697972 -2.32775097042 0.158583139151 0.01
176.676954342 0.408097928917 0.563326889507 0.01
181.137742199 2.44077991535 0.979929589355 0.01
177.44519051 2.81029929524 0.39014925899 0.01
175.931926036 -1.22800466293 0.0344385451412 0.01
177.219816837 -3.80645292209 0.440370986542 0.01
182.291245493 -3.37014480238 0.0940551292809 0.01
181.740253646 0.734839705792 0.0558862065095 0.01
184.06486565 1.50186332737 0.609474655119 0.01
176.649402099 -1.13012675854 0.609336092802 0.01
177.465646642 1.527408628 0.479093428184 0.01
180.481811168 -0.795308451279 0.793420231144 0.01
183.647690491 -1.84236468848 0.955506942456 0.01
178.63301809 -3.01485088431 0.0721953016594 0.01
180.466819687 -2.21547361198 0.316745299878 0.01
176.089556934 3.0194540299 0.27168489353 0.01
179.372565371 0.536072058659 0.080697154663 0.01
179.365448831 3.72149869867 0.344635043185 0.01
184.757049318 -0.905733977621 0.0511849984889 0.01
180.79752906 1.16294073434 0.570312563455 0.01
180.93255513 0.295464206259 0.853561884759 0.01
176.807367652 -0.146942906556 0.847435294048 0.01
182.244126602 -2.81126786246 0.709119613603 0.01
178.614544879 3.3469642778 0.262904068164 0.01
179.066804836 -1.75664131098 0.952406426152 0.01
182.619630808 -2.18364224419 0.0624649169619 0.01
177.572905202 -0.614330880359 0.409782682846 0.01
178.360122686 3.08359731138 0.53372685767 0.01
